"name","L1-dcache-load-misses","L1-dcache-loads","LLC-loads","branch-misses","branches","context-switches","cpu-migrations","cycles","instructions","page-faults","task-clock","opt"
"400.perlbench/Base64.i",2443729,59943100,669238,813985,46368894,0,0,158020657,218420597,3256,46.602001,"O0"
"400.perlbench/Cwd.i",1232879,39111287,329001,507820,32552317,0,0,102350989,148691430,2849,30.214468,"O0"
"400.perlbench/Dumper.i",5124174,121268225,1385499,1338305,98732055,0,0,262626009,437504292,4805,77.498192,"O0"
"400.perlbench/DynaLoader.i",1114247,28702467,367503,287066,26021733,0,0,79140285,129322986,2679,23.348077,"O0"
"400.perlbench/HiRes.i",1951145,53382463,452393,861226,44085961,0,0,108628799,186064527,3085,38.015915,"O0"
"400.perlbench/Hostname.i",1109471,28888246,364352,294010,25959396,0,0,78271247,129745743,2666,23.063499,"O0"
"400.perlbench/IO.i",2667511,67901597,702576,1215110,60918733,0,0,172614450,274238787,3339,50.859564,"O0"
"400.perlbench/MD5.i",3006901,86206862,720102,1060222,75273251,0,0,192287212,328211542,3798,56.657027,"O0"
"400.perlbench/Opcode.i",3418234,86259288,750290,1579457,72926397,0,0,203652611,316760790,3571,61.862425,"O0"
"400.perlbench/Parser.i",7903190,193894127,1792811,2951501,160339835,0,0,434675590,679913762,5492,128.076026,"O0"
"400.perlbench/Peek.i",2578439,65286392,726049,1190999,60125886,0,0,169901612,262252439,3405,50.055476,"O0"
"400.perlbench/Storable.i",17678852,423775014,3872402,6278180,351075039,0,0,924450114,1520786538,8530,272.377105,"O0"
"400.perlbench/attrs.i",1144470,34471414,411976,440122,31181237,0,0,93638136,149241858,2832,27.588616,"O0"
"400.perlbench/av.i",4450659,109547601,1122482,1734676,91287376,0,0,256803579,407612738,3942,75.662973,"O0"
"400.perlbench/deb.i",1100803,28615987,378417,290243,25713616,0,0,77640332,126437359,2670,22.878511,"O0"
"400.perlbench/doio.i",5824771,140053246,1352713,2124690,114652243,0,0,298694992,512603504,4958,93.190348,"O0"
"400.perlbench/doop.i",4930142,123879854,1234338,1853971,103560661,0,0,281885606,458465496,4357,83.045058,"O0"
"400.perlbench/dump.i",6421657,145355947,1423255,1913464,121645094,0,0,298704774,532590008,5109,95.175986,"O0"
"400.perlbench/globals.i",1549364,41648993,495513,448621,35723151,0,0,98270216,161683770,3004,28.953961,"O0"
"400.perlbench/gv.i",5557121,142737187,1293711,2207624,119277484,0,0,298691981,494665655,4712,95.771137,"O0"
"400.perlbench/hv.i",4433755,112425976,1283199,2214687,95308612,0,0,284979644,424097127,4253,83.963992,"O0"
"400.perlbench/locale.i",1119587,28568301,375873,291802,25875213,0,0,78582813,127051232,2664,23.149122,"O0"
"400.perlbench/mg.i",7691820,193703801,1839196,3356802,157038183,0,0,450054139,677226987,5431,132.607068,"O0"
"400.perlbench/numeric.i",3020599,67825602,748181,1137107,59746196,0,0,173198203,263272868,3527,51.033152,"O0"
"400.perlbench/op.i",18085454,430091403,3852559,7506259,349926501,0,0,963919891,1485331067,8554,291.890355,"O0"
"400.perlbench/pad.i",3470998,85993745,771164,1393113,75455877,0,0,203659111,327928901,3694,61.623196,"O0"
"400.perlbench/perl.i",7474354,183569768,1573474,3047149,151572461,0,0,393726480,639716332,5146,123.710662,"O0"
"400.perlbench/perlapi.i",1014782,24759356,439597,228298,17523202,0,0,58922069,88102350,2347,17.380381,"O0"
"400.perlbench/perlio.i",8167422,205552607,2283129,5265913,177697054,0,0,565602488,762563863,5503,166.643475,"O0"
"400.perlbench/perlmain.i",1138444,28874480,364727,290619,26287857,0,0,77742994,130686365,2682,22.899134,"O0"
"400.perlbench/perly.i",3540970,108259455,732371,859459,85356876,0,0,203682301,408189070,4478,62.972366,"O0"
"400.perlbench/poll.i",1257486,34709709,396463,354439,29442993,0,0,85751636,141888090,2853,25.266996,"O0"
"400.perlbench/pp.i",19660883,456613874,4174458,8333826,374250338,0,0,1052974377,1643131625,8846,310.250856,"O0"
"400.perlbench/pp_ctl.i",13241591,310447900,3065286,5058282,256158615,0,0,678832747,1080332477,6935,206.788595,"O0"
"400.perlbench/pp_hot.i",11837141,265024484,2537836,4273558,220294298,0,0,583794554,963271910,6304,175.701006,"O0"
"400.perlbench/pp_pack.i",7035165,154470795,1913265,2048064,128793465,0,0,346549733,567661695,5286,102.096959,"O0"
"400.perlbench/pp_sort.i",4276526,103312766,1121874,1557788,83135047,0,0,230816263,341115678,4122,70.678881,"O0"
"400.perlbench/pp_sys.i",12328514,280798538,2788875,5732272,237246817,0,0,678817299,1026460348,6548,205.560621,"O0"
"400.perlbench/regcomp.i",14745533,334503312,3466207,3798954,273478455,0,0,678839161,1167187109,7761,206.267387,"O0"
"400.perlbench/regexec.i",15533510,310932625,3918821,3676096,252081115,0,0,661433240,1106079514,8329,194.874677,"O0"
"400.perlbench/run.i",1051286,29029615,352587,285125,23834067,0,0,72182166,120341675,2592,21.267358,"O0"
"400.perlbench/scope.i",4336022,105884546,1147566,2084388,84457749,0,0,262185906,373396252,4257,77.251121,"O0"
"400.perlbench/specrand.i",199276,10411055,,177538,9496523,0,0,13597571,44669196,1197,8.313218,"O0"
"400.perlbench/stdio.i",218688,11572834,,190279,10415262,0,0,13594246,47012214,1248,8.715132,"O0"
"400.perlbench/sv.i",19482268,430391439,4726239,8425050,350499087,0,0,1045511692,1581583704,9363,308.048131,"O0"
"400.perlbench/taint.i",1199997,34640005,417019,386012,31238568,0,0,91224188,149698199,2868,26.879523,"O0"
"400.perlbench/toke.i",28442575,572983069,6674103,6979377,469974014,0,0,1212355967,2040051820,13580,357.186724,"O0"
"400.perlbench/universal.i",3813018,97399980,804846,1491243,82827249,0,0,203657601,339271916,3932,67.281181,"O0"
"400.perlbench/utf8.i",5416745,132691496,1405990,2612483,109516327,0,0,325843089,459895662,4501,98.645311,"O0"
"400.perlbench/util.i",6774552,165767475,1545266,3429422,139241852,0,0,393718081,587044778,4895,122.048235,"O0"
"400.perlbench/xsutils.i",1839538,51033304,433823,736560,43055259,0,0,108624361,192152220,3068,36.218251,"O0"
"401.bzip2/blocksort.i",2907626,74989352,666527,956215,62776329,0,0,165259253,278207420,2774,48.69706,"O0"
"401.bzip2/bzip2.i",1316859,39403418,296662,736542,31978314,0,0,104029640,143204031,2143,30.654388,"O0"
"401.bzip2/bzlib.i",3757343,98307985,843494,1772327,79324796,0,0,230805018,344356038,3157,68.511085,"O0"
"401.bzip2/compress.i",4409256,128039058,1186496,821624,105352261,0,0,244617928,476193307,4939,72.075263,"O0"
"401.bzip2/crctable.i",423181,9402860,,119971,7698500,0,0,13596957,36787374,1218,7.531495,"O0"
"401.bzip2/decompress.i",4514637,104910958,1459826,799601,88759357,0,0,203687260,392564988,4725,62.86988,"O0"
"401.bzip2/huffman.i",838813,24481430,275721,341739,18857438,0,0,59490511,85018485,1763,17.547273,"O0"
"401.bzip2/randtable.i",416928,9727874,,120066,7944270,0,0,13596527,38021700,1224,7.468835,"O0"
"401.bzip2/spec.i",1620423,45340674,344333,895878,37714506,0,0,108624525,166123143,2072,33.369822,"O0"
"403.gcc/alias.i",6093567,148544944,1456971,2427066,121010653,0,0,342290496,530898117,4779,100.85254,"O0"
"403.gcc/alloca.i",501403,18098733,363245,253959,14221681,0,0,40747597,39639710,1619,13.081427,"O0"
"403.gcc/asprintf.i",181589,10112752,,158375,9239988,0,0,13597070,44884955,1171,7.583841,"O0"
"403.gcc/attribs.i",2832911,78338254,735072,1349606,67290638,0,0,194878713,295759666,3666,57.42514,"O0"
"403.gcc/bb-reorder.i",1111331,35059027,384309,357434,29810511,0,0,88174527,144418096,2836,25.985894,"O0"
"403.gcc/bitmap.i",1833549,55464897,406742,933962,44856685,0,0,108623980,191267188,2798,39.391835,"O0"
"403.gcc/builtins.i",7738566,199012048,1882383,3463597,160044801,0,0,464012724,681050708,5413,136.719073,"O0"
"403.gcc/c-aux-info.i",1649648,50025193,382594,595745,40834318,0,0,108627357,190726279,2988,34.224883,"O0"
"403.gcc/c-common.i",10045227,259868933,2186968,3614005,215969656,0,0,578223383,923461835,7130,170.364777,"O0"
"403.gcc/c-convert.i",984625,29800910,295995,300193,22294847,0,0,68975400,110378034,2364,20.333566,"O0"
"403.gcc/c-decl.i",13146038,310965855,2876403,4195138,259977120,0,0,678845578,1115451604,7487,201.806158,"O0"
"403.gcc/c-errors.i",974375,29161200,332308,273993,23333453,0,0,71252790,118476380,2531,21.00728,"O0"
"403.gcc/c-format.i",4330105,115642705,1123282,1528081,90939571,0,0,255365147,421359523,4496,75.239524,"O0"
"403.gcc/c-lang.i",1051012,28045149,352618,275942,25166822,0,0,75347461,118740094,2525,22.206979,"O0"
"403.gcc/c-lex.i",3350442,75085805,870514,1174267,61752256,0,0,183261828,280408429,3937,53.992827,"O0"
"403.gcc/c-objc-common.i",1593090,47754062,385227,711990,39988818,0,0,108628907,177576467,3165,34.263376,"O0"
"403.gcc/c-parse.i",7655943,204437408,1697756,1696020,157006564,0,0,393773749,729532368,6995,116.901159,"O0"
"403.gcc/c-pragma.i",1303697,45296000,325525,567600,37955824,0,0,107275838,171639555,3099,31.606331,"O0"
"403.gcc/c-semantics.i",2519298,64187425,739185,1274443,52990845,0,0,164174120,247265103,3420,48.388479,"O0"
"403.gcc/c-typeck.i",13503681,316772678,2882785,4779457,266847258,0,0,705974887,1122010485,7288,210.468014,"O0"
"403.gcc/caller-save.i",3131884,74463032,751611,1229531,67679475,0,0,186556623,298789732,3521,54.967462,"O0"
"403.gcc/calls.i",9505697,223714942,2013859,3025675,182640501,0,0,477767300,793863352,5986,140.767995,"O0"
"403.gcc/cfg.i",2765547,71177549,772691,1208173,62886227,0,0,179976854,269861270,3534,53.038994,"O0"
"403.gcc/cfganal.i",2878682,77197709,731925,1360581,68932773,0,1,191728288,295223450,3321,56.495286,"O0"
"403.gcc/cfgbuild.i",2455718,65923726,662027,1014209,52523017,0,1,158093508,248030543,3398,46.585073,"O0"
"403.gcc/cfgcleanup.i",4402421,106270894,998715,1576701,92046605,0,0,245772561,403158624,3903,72.419478,"O0"
"403.gcc/cfglayout.i",1770385,51850567,414467,735226,43075240,0,0,108629471,190418949,3068,36.510743,"O0"
"403.gcc/cfgloop.i",2306126,63471617,633822,1092006,51029017,0,0,155505845,245110726,3056,45.826911,"O0"
"403.gcc/cfgrtl.i",4744472,124283452,1192887,2136011,104384423,0,0,292848917,467154707,4332,86.286327,"O0"
"403.gcc/combine.i",27645432,635678000,5912251,7612049,513150008,0,0,1300866115,2259084680,11406,383.276064,"O0"
"403.gcc/concat.i",674906,22404018,276635,375446,19168582,0,0,57556830,84453088,1719,16.965227,"O0"
"403.gcc/conflict.i",1245094,44473571,324881,641078,35651466,0,0,106425945,167475879,2696,31.348786,"O0"
"403.gcc/convert.i",1401611,43807401,341168,517997,37514422,0,0,103720212,175046577,2759,30.554665,"O0"
"403.gcc/cppdefault.i",602416,15193624,,153069,12118995,0,0,13595098,42042999,1625,10.848634,"O0"
"403.gcc/cpperror.i",1059120,33872140,338521,501829,29126713,0,0,90910823,130249776,2292,26.788542,"O0"
"403.gcc/cppexp.i",2133605,56281383,444173,812202,46154051,0,0,108627406,204510186,2937,38.404235,"O0"
"403.gcc/cppfiles.i",2336926,64222109,649497,1187323,48356945,0,0,159436732,245073177,2789,46.977636,"O0"
"403.gcc/cpphash.i",910224,28214280,247167,343594,22397719,0,0,69894782,103532352,2169,20.601225,"O0"
"403.gcc/cppinit.i",3106944,81570130,727009,1441527,74383591,0,0,202259849,327507636,3338,59.581158,"O0"
"403.gcc/cpplex.i",4209054,100092962,1069419,2124652,91094107,0,0,258984434,394332266,3605,76.310436,"O0"
"403.gcc/cpplib.i",3427730,91972295,984262,2200464,78974160,0,0,246686692,353796309,3180,72.685258,"O0"
"403.gcc/cppmacro.i",3287879,87578051,730715,1600660,77114064,0,0,203660046,336792214,3197,63.629131,"O0"
"403.gcc/cse.i",18263387,393395154,3695961,5451819,321737226,0,0,851995748,1413668615,9371,251.01462,"O0"
"403.gcc/cselib.i",3748797,90414081,767105,1684949,77381895,0,0,203649145,323962905,3597,66.245805,"O0"
"403.gcc/dbxout.i",5013662,131850192,1186136,1932621,113154024,0,0,298708606,505875461,4733,90.120469,"O0"
"403.gcc/debug.i",667459,22422703,245154,278938,18868073,0,0,54406434,83635276,1921,16.048841,"O0"
"403.gcc/dependence.i",3453921,88849346,709543,1400950,75130287,0,0,203664954,332614345,3792,62.127601,"O0"
"403.gcc/df.i",9150551,227628151,2110638,4626227,187905978,0,0,547520059,812591454,5562,161.331905,"O0"
"403.gcc/diagnostic.i",3431663,87069881,1003027,2041022,71990184,0,0,230823020,294505448,3436,70.24533,"O0"
"403.gcc/doloop.i",1897402,55249378,407882,672771,46430912,0,0,108625411,207151776,3011,37.166215,"O0"
"403.gcc/dominance.i",1731697,51319352,332212,725720,42272068,0,0,108626688,199191871,2751,35.151395,"O0"
"403.gcc/dwarf2asm.i",2374709,63119114,693034,1146129,49171132,0,0,159547137,238096134,3354,46.999351,"O0"
"403.gcc/dwarf2out.i",17286937,417758571,4247348,8502514,341335436,0,0,1026458697,1476683308,8789,302.415423,"O0"
"403.gcc/dwarfout.i",377307,7506912,,73373,6125802,0,0,13594408,29187027,1128,5.739786,"O0"
"403.gcc/emit-rtl.i",9168771,234232499,2208956,5037339,194212654,0,0,583784503,852234043,6112,175.665511,"O0"
"403.gcc/except.i",7113191,180708207,1854748,3868770,145582544,0,0,448618676,636196624,5288,132.194788,"O0"
"403.gcc/explow.i",3467903,89052985,759156,1482114,76397613,0,0,203656710,328822068,3858,63.820348,"O0"
"403.gcc/expmed.i",10652280,259442308,2448401,3283097,204498504,0,0,536253120,901837869,6615,158.003389,"O0"
"403.gcc/expr.i",22910004,527633072,5207653,6691627,425801447,0,0,1101887193,1872590087,11755,324.647715,"O0"
"403.gcc/fibheap.i",956785,30445168,346955,602315,29712657,0,0,89800432,122563191,1916,26.460953,"O0"
"403.gcc/final.i",5510089,136813289,1270070,2328988,116006665,0,0,298694308,477619605,4828,95.993248,"O0"
"403.gcc/flow.i",7107926,172098262,1515679,3041259,140262553,0,0,393723621,602580037,5193,119.235259,"O0"
"403.gcc/fold-const.i",16320413,414657692,4084876,4954097,340015214,0,0,862255922,1486758400,10330,254.047497,"O0"
"403.gcc/function.i",14776878,357160767,3452207,5982229,293921934,0,0,816675008,1303345434,7993,240.619771,"O0"
"403.gcc/gcse.i",11463165,283167653,2733880,5889957,245154480,0,0,705975860,1033626061,6466,208.919396,"O0"
"403.gcc/genrtl.i",1901391,58175587,573078,1068461,43304671,0,0,135779055,179799314,2660,42.858016,"O0"
"403.gcc/getpwd.i",568027,19470499,326334,245228,14758285,0,0,40737599,41908828,1732,13.493988,"O0"
"403.gcc/ggc-common.i",3546336,91726062,758723,1151413,70100083,0,0,200072916,313194925,3969,58.937312,"O0"
"403.gcc/ggc-page.i",2227434,60405483,657563,1141157,48625254,0,0,156880542,231041172,3198,46.212586,"O0"
"403.gcc/global.i",5181208,128656222,1209523,1984088,107665820,0,0,292288037,473955782,4372,86.120836,"O0"
"403.gcc/graph.i",1506953,46695352,404009,608630,37362947,0,0,108633427,177274579,2815,32.655177,"O0"
"403.gcc/haifa-sched.i",3844519,97286081,984216,1874696,78862345,0,0,230813249,320622048,3705,71.110776,"O0"
"403.gcc/hash.i",1054388,27769383,272530,358099,25661089,0,1,81188182,116426928,2174,23.914487,"O0"
"403.gcc/hashtab.i",1181107,37400181,324136,690281,30237700,0,0,95929590,133439882,2055,28.268762,"O0"
"403.gcc/hashtable.i",1135247,33631945,320172,517690,29339742,0,0,89962891,135858340,2299,26.507487,"O0"
"403.gcc/hex.i",222512,11458492,,153572,10245815,0,0,13596457,48447541,1215,8.271081,"O0"
"403.gcc/hooks.i",594982,21056494,256462,234330,14772984,0,0,40738799,43117448,1852,14.243358,"O0"
"403.gcc/i386.i",26212687,648666186,5642704,10164521,526268759,0,0,1427770346,2316207894,11376,420.67034,"O0"
"403.gcc/ifcvt.i",5276186,140373508,1175210,2155263,115323965,0,0,298714623,503654458,4365,93.10646,"O0"
"403.gcc/insn-attrtab.i",58816485,1246016146,11331008,9599609,991975590,0,0,2349352248,4413167533,20161,692.157762,"O0"
"403.gcc/insn-emit.i",33770324,958285051,8357188,18520208,787937318,0,0,2272371171,3449836328,13354,669.512954,"O0"
"403.gcc/insn-extract.i",3972500,137116215,1130908,703571,113705016,0,0,253914478,519101855,5712,74.806187,"O0"
"403.gcc/insn-opinit.i",2180867,59143099,472044,422946,50626725,0,0,108629627,229800912,3548,36.894733,"O0"
"403.gcc/insn-output.i",8982385,249722428,2546369,4756840,208131425,0,0,627515128,896364593,6771,184.887275,"O0"
"403.gcc/insn-peep.i",845187,21730027,433567,208390,13572538,0,0,40741557,41514500,2089,15.090756,"O0"
"403.gcc/insn-recog.i",106697152,2062803285,28742140,12543007,1695686159,0,0,3960415634,7326759120,31974,1144.090661,"O0"
"403.gcc/integrate.i",6732753,182330644,1566830,2284388,145658050,0,0,391341040,623880464,5456,115.303006,"O0"
"403.gcc/intl.i",593411,15229236,,152634,12141901,0,1,13597317,41206220,1628,11.020763,"O0"
"403.gcc/jump.i",4594795,112972837,1131762,2065285,96200536,0,0,275243039,412991326,4045,81.108192,"O0"
"403.gcc/langhooks.i",1222378,43798835,377266,553590,31911196,0,0,101980356,149085865,2954,30.044149,"O0"
"403.gcc/lbasename.i",166679,9978797,,155421,9109216,0,0,13596291,44378964,1164,7.655437,"O0"
"403.gcc/lcm.i",3116085,80706791,792520,1207878,72996454,0,0,190767336,318789384,3544,56.212035,"O0"
"403.gcc/line-map.i",967471,27912985,255479,380447,23498125,0,0,72796277,109117722,2093,21.458305,"O0"
"403.gcc/lists.i",915916,27917424,310946,327633,23339881,0,0,69980544,101405538,2268,20.624962,"O0"
"403.gcc/local-alloc.i",6006539,148424860,1471900,2440622,128207499,0,0,340596470,568597340,4672,100.352797,"O0"
"403.gcc/loop.i",19961589,469528798,4320965,7542999,399215742,0,0,1058962711,1752728316,9285,313.702747,"O0"
"403.gcc/main.i",603974,21279871,215441,236749,14207474,0,0,40761329,41572045,1871,14.706272,"O0"
"403.gcc/mbchar.i",379440,7521740,,73920,6144574,0,0,13597095,29281726,1121,5.541362,"O0"
"403.gcc/md5.i",1126898,34886808,318625,500362,37880808,0,0,93913984,166837988,2340,27.671238,"O0"
"403.gcc/mkdeps.i",1013763,27699099,259863,376073,25272328,0,0,76876025,112819778,2104,22.655583,"O0"
"403.gcc/obstack.i",431881,10080705,,102700,8151022,0,0,13596591,38615130,1277,7.331154,"O0"
"403.gcc/optabs.i",11239812,270736353,2305892,3606514,229610791,0,0,583799681,1021118419,6952,174.498066,"O0"
"403.gcc/params.i",678183,22904419,201734,295068,18325000,0,0,55311795,83302199,1932,16.310454,"O0"
"403.gcc/partition.i",746136,24989623,247346,345472,19444988,0,0,59527371,92384520,1837,17.558198,"O0"
"403.gcc/predict.i",3108997,73968337,765494,1104474,64419918,0,0,179799070,277055656,3734,52.976551,"O0"
"403.gcc/prefix.i",830799,26380116,235302,313819,18059018,0,0,65407036,96587426,2028,19.273893,"O0"
"403.gcc/print-rtl.i",1093942,29265472,378572,281352,26638965,0,0,78451681,132103099,2649,23.115853,"O0"
"403.gcc/print-tree.i",2815889,76539172,695269,587089,58279084,0,0,156819158,275340165,3702,46.201399,"O0"
"403.gcc/profile.i",3799583,91143374,817589,1485334,74500433,0,0,203664487,333072584,3920,63.909809,"O0"
"403.gcc/real.i",6254871,164417774,1575299,3666460,133521010,0,0,393717207,588842606,4451,121.052612,"O0"
"403.gcc/recog.i",7317674,168777001,1542189,3073460,141332852,0,0,393721702,606584925,4982,117.649681,"O0"
"403.gcc/reg-stack.i",6326793,153099714,1560584,2569727,129669222,0,0,361591842,572213520,5012,106.543573,"O0"
"403.gcc/regclass.i",6616803,151089200,1678206,2284650,118097941,0,0,325840140,501966895,4971,99.613714,"O0"
"403.gcc/regmove.i",5309165,138084205,1135384,1987819,108902489,0,0,298686679,493429975,4538,88.866578,"O0"
"403.gcc/regrename.i",6026879,145906079,1337941,2305466,122440026,0,0,325845515,520446104,4484,97.406539,"O0"
"403.gcc/reload.i",20492536,463220881,4838860,5451807,384172894,0,0,958679141,1678450167,10064,282.451062,"O0"
"403.gcc/reload1.i",23388169,522401985,5166421,7741096,429522018,0,0,1129065019,1903288595,10300,332.666301,"O0"
"403.gcc/reorg.i",982336,25294452,406775,219639,17949162,0,0,59371487,92331425,2348,17.493988,"O0"
"403.gcc/resource.i",3685617,85137294,819541,1292472,70000669,0,0,194679773,311050503,3726,57.357673,"O0"
"403.gcc/rtl-error.i",983162,28056978,316411,304997,24743198,0,0,74022732,111063249,2360,21.823101,"O0"
"403.gcc/rtl.i",1171072,43023050,341030,493094,32943530,0,0,98175122,159500072,2621,28.926792,"O0"
"403.gcc/rtlanal.i",6297797,160538854,1416573,3283414,131076193,0,0,390849820,571724245,4462,115.158101,"O0"
"403.gcc/safe-ctype.i",283784,6687781,,80385,5574404,0,0,13595036,26842865,998,5.472101,"O0"
"403.gcc/sbitmap.i",1804310,54541123,475761,1054675,42815237,0,0,135780579,180264257,2778,40.119698,"O0"
"403.gcc/sched-deps.i",4728934,116498207,1101042,1558853,100795193,0,0,258814950,434958426,4210,76.272046,"O0"
"403.gcc/sched-ebb.i",1242717,40834932,390664,461239,31675685,0,0,96676216,152876372,2763,28.487272,"O0"
"403.gcc/sched-rgn.i",6632419,169452237,1568263,2886099,147516747,0,0,393726532,651773374,5079,116.712027,"O0"
"403.gcc/sched-vis.i",2537842,72010790,669987,869806,57072784,0,0,162354443,266645691,3188,47.834141,"O0"
"403.gcc/sdbout.i",363049,7502151,,74094,6121905,0,0,13596738,29141247,1119,5.71397,"O0"
"403.gcc/sibcall.i",2248210,59361550,604841,921676,47792982,0,0,135778113,189976627,3270,42.535432,"O0"
"403.gcc/simplify-rtx.i",6331933,154388741,1463541,2009911,125121732,0,0,325851785,536331054,4993,97.883109,"O0"
"403.gcc/splay-tree.i",1002094,33035323,323837,490850,28113063,0,0,85312827,118034192,1948,25.136799,"O0"
"403.gcc/ssa-ccp.i",2974221,77331923,735806,1079596,70660182,0,0,187062625,307962480,3598,55.117454,"O0"
"403.gcc/ssa-dce.i",2072490,56419095,457059,836021,45305340,0,0,108628520,190835931,3026,39.070322,"O0"
"403.gcc/ssa.i",4381636,116420945,1128094,2316370,100422717,0,0,293589786,430899696,4026,86.504567,"O0"
"403.gcc/stmt.i",12501431,311991503,2708975,5144827,257699723,0,0,705969476,1093032025,7035,208.102581,"O0"
"403.gcc/stor-layout.i",4536454,108749523,1185553,1781499,98115526,0,0,270807213,418700602,4253,79.793268,"O0"
"403.gcc/stringpool.i",1084180,27894328,352201,306934,26202256,0,0,80862626,120506935,2409,23.825412,"O0"
"403.gcc/timevar.i",1041881,33633176,393072,487290,30058922,0,0,92986586,136726706,2493,27.397684,"O0"
"403.gcc/toplev.i",7365605,178338782,1434474,2679775,140813781,0,0,393728439,629783942,6017,119.607223,"O0"
"403.gcc/tree-dump.i",2900954,72249746,712920,886274,62785337,0,0,171357736,260812241,3650,50.482045,"O0"
"403.gcc/tree-inline.i",3270987,83119330,761253,1212806,70468053,0,0,195057091,311671124,3746,57.479763,"O0"
"403.gcc/tree.i",8231697,212322413,2148641,4782510,176103510,0,0,549377624,764478150,5331,161.871678,"O0"
"403.gcc/ucbqsort.i",458965,15323135,,284574,13501833,0,0,13596200,45738828,1316,11.587506,"O0"
"403.gcc/unroll.i",7070753,169161759,1713959,2276182,140188839,0,0,374100843,616965542,5104,110.22745,"O0"
"403.gcc/varasm.i",10557523,258846079,2522383,5078057,203671950,0,0,610944499,884091093,6186,183.604062,"O0"
"403.gcc/varray.i",975956,28880216,319639,275982,24059391,0,0,71780767,117845401,2497,21.161909,"O0"
"403.gcc/vasprintf.i",732838,22750701,270158,309202,14554031,0,0,40743520,41950881,1811,15.861273,"O0"
"403.gcc/version.i",,3489164,,55535,3070040,0,0,11585189,14981057,878,3.411163,"O0"
"403.gcc/vmsdbgout.i",371890,7509552,,73321,6128102,0,0,13596695,29186334,1120,5.524174,"O0"
"403.gcc/xcoffout.i",955993,24856812,412606,225860,18399402,0,0,57096964,90566243,2307,16.829546,"O0"
"403.gcc/xexit.i",473337,17269090,495296,210797,14672407,0,0,40736618,41980526,1612,12.057405,"O0"
"403.gcc/xmalloc.i",487673,17511617,446824,276523,14172696,0,0,40744004,45572578,1578,12.785747,"O0"
"403.gcc/xstrdup.i",381792,15630121,,188068,13437995,0,0,13596253,47190754,1509,10.695553,"O0"
"403.gcc/xstrerror.i",376186,15442987,,189654,13292497,0,0,13596024,47742097,1515,10.565725,"O0"
"429.mcf/implicit.i",1070163,29432421,265776,387204,27152889,0,0,77473032,123417122,1997,22.83114,"O0"
"429.mcf/mcf.i",646873,21847696,252517,288829,14614252,0,0,40741586,42156854,1772,15.219134,"O0"
"429.mcf/mcfutil.i",844526,27858189,252080,331520,19209120,0,0,67886430,102865143,1879,20.014662,"O0"
"429.mcf/output.i",593091,20785429,258422,263905,14715353,0,0,40767863,42326958,1759,14.299968,"O0"
"429.mcf/pbeampp.i",698861,23572699,245280,341413,19502895,0,0,56563787,88133120,1835,16.691163,"O0"
"429.mcf/pbla.i",546983,20264622,271453,246249,14803098,0,0,40743017,42241723,1729,13.866816,"O0"
"429.mcf/pflowup.i",505613,18979085,326548,232524,14610893,0,0,40766283,41228444,1675,13.241464,"O0"
"429.mcf/psimplex.i",662862,22439566,254218,284931,14846774,0,0,40742563,42642355,1815,15.261712,"O0"
"429.mcf/pstart.i",520606,20161369,278862,240542,14970767,0,0,40738691,42723267,1716,13.679612,"O0"
"429.mcf/readmin.i",923563,29188251,273122,283078,19566201,0,0,64581303,105101456,2042,19.032332,"O0"
"429.mcf/treeup.i",720246,23390243,274371,278671,14848403,0,0,40743448,42170048,1843,15.825895,"O0"
"433.milc/addmat.i",203260,11420131,,171811,10273064,0,0,13596042,47834720,1234,8.40257,"O0"
"433.milc/addvec.i",187415,10879256,,165095,9828658,0,0,13593648,47744126,1213,7.924821,"O0"
"433.milc/byterevn.i",184669,9997021,,158266,9133575,0,0,13593393,44459917,1158,7.379422,"O0"
"433.milc/check_unitarity.i",1022170,30598804,272823,385965,25145983,0,0,71088568,117944764,2052,20.95773,"O0"
"433.milc/clear_mat.i",184446,10867277,,168148,9808875,0,0,13596087,47503935,1213,8.055281,"O0"
"433.milc/clearvec.i",160394,10516950,,151512,9550302,0,0,13597071,46416218,1183,7.630014,"O0"
"433.milc/cmplx.i",165375,9677334,,146013,8882453,0,0,13597171,43346588,1130,7.110066,"O0"
"433.milc/com_vanilla.i",1896725,46753216,396031,965939,39742047,0,0,108624285,166980052,2431,37.806087,"O0"
"433.milc/control.i",635366,21472484,268430,285695,14537601,0,0,40738289,41595702,1759,14.910627,"O0"
"433.milc/d_congrad5_fn.i",1140183,34737405,316746,493942,28353154,0,0,84932183,126438923,2070,25.02603,"O0"
"433.milc/d_plaq4.i",706383,23262669,249956,306603,14601525,0,0,40748632,41683651,1840,15.980566,"O0"
"433.milc/dslash_fn2.i",2174602,58045064,405395,701333,48427130,0,0,108620613,212568458,2490,37.297447,"O0"
"433.milc/f_meas.i",640845,21610448,253208,287754,14405029,0,0,40743876,41361155,1760,15.065552,"O0"
"433.milc/gauge_info.i",547768,19432077,345132,228903,14887683,0,0,40741306,41931459,1668,13.333543,"O0"
"433.milc/gauge_stuff.i",1397512,41919475,298060,657043,33502345,0,0,101586500,157371360,2222,29.927737,"O0"
"433.milc/gaugefix2.i",1489960,45720898,302610,730844,37247204,0,0,107638424,174563464,2343,31.71262,"O0"
