"name","L1-dcache-load-misses","L1-dcache-loads","LLC-loads","branch-misses","branches","context-switches","cpu-migrations","cycles","instructions","page-faults","task-clock","opt"
"483.xalancbmk/FunctionContains.ii",4597616,120537288,1741227,1998224,96607244,0,0,344745053,435496769,7676,101.573526,"O0"
"483.xalancbmk/FunctionCurrent.ii",4486754,118545620,1724582,1875999,94766306,0,0,325842822,403029220,7638,98.885118,"O0"
"483.xalancbmk/FunctionDifference.ii",5026618,125866444,1921007,2146611,106918098,0,0,375709916,454202502,7989,110.690329,"O0"
"483.xalancbmk/FunctionDistinct.ii",7741975,175379719,2738450,4094264,141654979,0,0,540377047,646105718,9213,159.204855,"O0"
"483.xalancbmk/FunctionDocument.ii",6920393,172600736,2202679,3498506,138194967,0,0,488756930,593340564,8594,146.978809,"O0"
"483.xalancbmk/FunctionElementAvailable.ii",4549437,118953864,1835766,1905046,94452660,0,0,325840302,400507021,7658,99.633946,"O0"
"483.xalancbmk/FunctionEvaluate.ii",8143280,182996577,2970606,3292246,156452358,0,0,548671357,707924489,11256,161.665196,"O0"
"483.xalancbmk/FunctionFormatNumber.ii",4717018,122778746,1761580,2028586,96361863,0,0,350022373,442140225,7732,103.129822,"O0"
"483.xalancbmk/FunctionFunctionAvailable.ii",4584106,119039233,1841088,1903687,94712699,0,0,325847378,401780016,7660,99.652243,"O0"
"483.xalancbmk/FunctionGenerateID.ii",5004030,126310184,1895018,2202061,105694475,0,0,374204262,454994268,7849,110.246918,"O0"
"483.xalancbmk/FunctionHasSameNodes.ii",4978602,121395723,1840775,2080054,105275612,0,0,365573315,445290214,7943,107.709132,"O0"
"483.xalancbmk/FunctionID.ii",6265961,150696372,2349243,3055848,123945781,0,0,446566473,539621643,8302,131.573249,"O0"
"483.xalancbmk/FunctionIntersection.ii",5020866,126300134,1898087,2161614,106955345,0,0,374255234,452722074,8005,110.274504,"O0"
"483.xalancbmk/FunctionKey.ii",6310483,150017612,2154077,3097267,124840222,0,0,455554522,569284298,8742,134.220675,"O0"
"483.xalancbmk/FunctionLang.ii",5041495,133135620,1919062,2341026,109219661,0,0,388129587,463772260,7935,114.361194,"O0"
"483.xalancbmk/FunctionNamespaceURI.ii",4886668,121117735,1830339,2116517,103108861,0,0,362258802,445591420,7785,106.734308,"O0"
"483.xalancbmk/FunctionNodeSet.ii",6381169,157937872,2546088,2782678,136706283,0,0,470767026,588876145,9527,138.708474,"O0"
"483.xalancbmk/FunctionNormalizeSpace.ii",5824091,141469205,2036704,2810372,118554505,0,0,420872323,475104697,8132,124.632708,"O0"
"483.xalancbmk/FunctionStartsWith.ii",4773597,122291947,1806927,2136235,100035102,0,0,355662982,444489526,7737,104.795418,"O0"
"483.xalancbmk/FunctionString.ii",4935120,120855293,1847722,2133928,104233108,0,0,364470445,452130268,7791,107.383134,"O0"
"483.xalancbmk/FunctionSubstring.ii",5691089,139126327,1898417,2674554,116287505,0,0,393714961,483290688,8073,121.396282,"O0"
"483.xalancbmk/FunctionSubstringAfter.ii",5058439,133996206,1889998,2353226,109201491,0,0,389110656,462749792,7897,114.645776,"O0"
"483.xalancbmk/FunctionSubstringBefore.ii",5046225,130927707,1932687,2268701,107918835,0,0,381878316,462582384,7864,112.517144,"O0"
"483.xalancbmk/FunctionSystemProperty.ii",7559092,172406232,2463808,3730598,146278695,0,0,515900202,606694210,9122,153.795201,"O0"
"483.xalancbmk/FunctionTranslate.ii",5566184,139346449,1842638,2631635,114417321,0,0,393716405,484239746,7996,119.919888,"O0"
"483.xalancbmk/FunctionUnparsedEntityURI.ii",4845517,122973007,1818566,2135445,100306230,0,0,356580286,447855453,7760,105.065809,"O0"
"483.xalancbmk/GCCDefs.ii",290783,12021442,,192354,10873305,0,0,13598098,44112344,1291,9.503262,"O0"
"483.xalancbmk/GeneralAttributeCheck.ii",8416596,174565974,2726604,3843694,151236220,0,0,533047964,674486141,8626,157.052983,"O0"
"483.xalancbmk/GenerateEvent.ii",2302310,57582989,899902,1133369,49301468,0,0,188582233,226327653,3973,55.561666,"O0"
"483.xalancbmk/Grammar.ii",4967031,113770487,2019056,2156675,93864502,0,0,344459839,415345294,6783,101.489543,"O0"
"483.xalancbmk/GrammarResolver.ii",8660029,186738425,2895131,4479961,156777415,0,0,567055219,664837129,8070,167.067091,"O0"
"483.xalancbmk/HPCCDefs.ii",,3242496,,49737,2785462,0,0,11933216,13219035,833,3.51409,"O0"
"483.xalancbmk/HPPlatformUtils.ii",,3248928,,49624,2792350,0,0,10984242,13236635,836,3.234662,"O0"
"483.xalancbmk/HashPtr.ii",1016489,22979346,254145,322612,15929429,0,0,64353986,81662770,1855,18.965241,"O0"
"483.xalancbmk/HashXMLCh.ii",1214142,30913833,352373,421154,24042401,0,0,83302525,123645010,2203,24.548401,"O0"
"483.xalancbmk/HeaderDummy.ii",1158774,24809008,340253,378080,22449559,0,0,75266805,116673387,2204,22.185197,"O0"
"483.xalancbmk/HexBin.ii",1247766,31337947,354874,402682,24998102,0,0,83676705,124900397,2218,24.659362,"O0"
"483.xalancbmk/HexBinaryDatatypeValidator.ii",2728241,71836294,868692,1285939,55818134,0,0,200749609,258695198,4170,59.133241,"O0"
"483.xalancbmk/ICUResHandler.ii",3490497,80419336,1288745,1736230,69917617,0,0,245776802,305665115,4810,72.420015,"O0"
"483.xalancbmk/IC_Field.ii",3291842,76198938,1001382,1640803,60173916,0,0,203660327,260778584,4136,66.11721,"O0"
"483.xalancbmk/IC_Key.ii",1912812,47325215,575052,863358,40319233,0,0,108626889,160211528,3226,39.730594,"O0"
"483.xalancbmk/IC_KeyRef.ii",1942051,48143566,654887,889553,40756156,0,0,135776658,160581382,3240,40.323546,"O0"
"483.xalancbmk/IC_Selector.ii",3985545,90524871,1508605,1913602,78920262,0,0,274090839,341266181,5274,80.759058,"O0"
"483.xalancbmk/IC_Unique.ii",1918847,47269133,576397,860754,40246659,0,0,108626207,159675868,3222,39.788829,"O0"
"483.xalancbmk/IDDatatypeValidator.ii",3058921,73469565,939129,1428214,59569767,0,0,203658760,269381765,4226,62.148624,"O0"
"483.xalancbmk/IDREFDatatypeValidator.ii",3050984,73418894,942168,1425147,59415937,0,0,203662353,268898038,4223,62.135622,"O0"
"483.xalancbmk/IGXMLScanner.ii",23304420,465630984,7268243,10906696,394519770,0,0,1320077460,1684666630,15323,388.950257,"O0"
"483.xalancbmk/IGXMLScanner2.ii",21360409,423757235,6943608,9566674,355708430,0,0,1221319634,1551541706,15261,359.834002,"O0"
"483.xalancbmk/IRIXPlatformUtils.ii",,3244945,,49664,2783992,0,0,12035064,13201671,836,3.543817,"O0"
"483.xalancbmk/IconvTransService.ii",2601911,58647203,767658,1297181,53508777,0,0,173882807,240443411,3345,51.222814,"O0"
"483.xalancbmk/IdentityConstraint.ii",6359935,143629316,2245034,2916697,109729242,0,0,420878952,465392592,7619,127.287059,"O0"
"483.xalancbmk/InMemHandler.ii",7130695,151802192,2438462,2858667,132003152,0,0,451861793,577235681,8725,133.135598,"O0"
"483.xalancbmk/InMemMsgLoader.ii",2047832,200148165,594274,954536,175941858,0,0,369835436,819709715,4639,108.936645,"O0"
"483.xalancbmk/InputSource.ii",1382986,37864657,362967,633037,29551139,0,0,100681583,142012203,2335,29.67163,"O0"
"483.xalancbmk/KVStringPair.ii",2108626,47141450,531818,967490,41821317,0,0,108629788,164140376,3020,39.826984,"O0"
"483.xalancbmk/KeyTable.ii",14314739,318461599,5435360,7549387,271660876,0,0,963925691,1175809738,13902,287.919069,"O0"
"483.xalancbmk/LinuxPlatformUtils.ii",3312147,79178079,960288,1755972,65639828,0,0,203659191,282528942,3795,64.886795,"O0"
"483.xalancbmk/ListDatatypeValidator.ii",5051074,104287738,1469050,2541339,94771409,0,0,298690826,408014782,5047,93.221158,"O0"
"483.xalancbmk/LocalFileFormatTarget.ii",1442129,38442624,374745,716314,30525854,0,0,104401451,145327078,2303,30.754947,"O0"
"483.xalancbmk/LocalFileInputSource.ii",1407889,38033983,367388,655996,32364525,0,0,104341643,148818466,2432,30.744492,"O0"
"483.xalancbmk/MIPSproDefs.ii",,3240792,,49552,2780933,0,0,11687921,13170550,834,3.44151,"O0"
"483.xalancbmk/Match.ii",1706831,40026582,427037,818043,32127293,0,0,108622935,148315213,2276,32.950964,"O0"
"483.xalancbmk/MemBufFormatTarget.ii",1382611,35018941,392962,578661,28704682,0,0,95185124,136551461,2336,28.050582,"O0"
"483.xalancbmk/MemBufInputSource.ii",1106928,24312723,286596,384215,20720973,0,0,70585475,86828479,1900,20.802151,"O0"
"483.xalancbmk/MemoryManagerArrayImpl.ii",889934,20604469,321262,361511,18424765,0,0,55872771,72182846,1662,16.490059,"O0"
"483.xalancbmk/MemoryManagerImpl.ii",886902,20537183,323034,358703,18357634,0,0,55800929,71702686,1658,16.453488,"O0"
"483.xalancbmk/MixedContentModel.ii",6032630,131740973,1948831,2959167,112222649,0,0,393731976,498481769,6850,117.719957,"O0"
"483.xalancbmk/ModifierToken.ii",1251187,29078965,421452,571052,26172929,0,0,94081519,113461297,2063,27.719038,"O0"
"483.xalancbmk/MonthDatatypeValidator.ii",2714108,69589262,923666,1191398,54584341,0,0,194108368,253083841,4125,57.192442,"O0"
"483.xalancbmk/MonthDayDatatypeValidator.ii",2691657,69504423,924879,1196882,54678225,0,0,194517526,253825404,4123,57.312691,"O0"
"483.xalancbmk/MsgFileOutputStream.ii",2200174,62306670,862142,1023426,52267229,0,0,185616425,226063286,4176,54.68236,"O0"
"483.xalancbmk/MutableNodeRefList.ii",11044822,238866660,3924176,5673957,206599512,0,0,743403887,880371004,11100,219.02254,"O0"
"483.xalancbmk/Mutexes.ii",989068,22158324,230792,314755,15628981,0,0,61696240,77112103,1805,18.175131,"O0"
"483.xalancbmk/NCNameDatatypeValidator.ii",2960537,73870666,935733,1353313,57631454,0,0,203660280,265622938,4160,60.68774,"O0"
"483.xalancbmk/NLSHandler.ii",3319622,77488408,1173182,1586982,65735612,0,0,230816230,269275850,4746,69.307645,"O0"
"483.xalancbmk/NOTATIONDatatypeValidator.ii",3312304,76445577,1019913,1566070,66354597,0,0,203661090,278203283,4398,65.854326,"O0"
"483.xalancbmk/NameDatatypeValidator.ii",2961740,73769896,921207,1359878,57748990,0,0,203661242,266160475,4157,60.865057,"O0"
"483.xalancbmk/NamedNodeMapAttributeList.ii",3432529,93627651,1532850,1725247,81236876,0,0,282638418,340692051,5706,83.277659,"O0"
"483.xalancbmk/NamedNodeMapImpl.ii",3218765,73975558,877752,1580638,64182647,0,0,203660296,283650751,3648,60.090562,"O0"
"483.xalancbmk/NamespaceScope.ii",2283845,52559464,751096,1136405,41253157,0,0,135781487,161362091,3185,43.842453,"O0"
"483.xalancbmk/NamespacesHandler.ii",22113742,446100800,7932259,12399673,399210765,0,0,1439093884,1717532203,16865,424.975191,"O0"
"483.xalancbmk/NodeIDMap.ii",2149076,45800617,479489,1011893,41620896,0,0,108625762,164646189,2928,38.648893,"O0"
"483.xalancbmk/NodeImpl.ii",3258357,74897590,975331,1643601,65912042,0,0,203664697,281531054,3802,64.051804,"O0"
"483.xalancbmk/NodeIteratorImpl.ii",3513164,79975007,884013,1554535,69790462,0,0,203662208,304441402,3912,63.644455,"O0"
"483.xalancbmk/NodeListImpl.ii",340148,13179756,,228877,11823993,0,0,13596871,40003671,1368,10.713789,"O0"
"483.xalancbmk/NodeNameTreeWalker.ii",5830689,135299311,1952298,3150049,111252291,0,0,393719777,480149633,6597,121.307273,"O0"
"483.xalancbmk/NodeRefList.ii",4652852,106779915,1654896,2799643,91085865,0,0,325839923,391137854,5153,97.98983,"O0"
"483.xalancbmk/NodeRefListBase.ii",273359,11315762,,203635,10401938,0,0,13596112,43269284,1274,9.302649,"O0"
"483.xalancbmk/NodeSortKey.ii",3200737,89127660,1353769,1531141,70238918,0,0,253105671,323832522,5471,74.577737,"O0"
"483.xalancbmk/NodeSorter.ii",22896351,471549144,8387387,13343133,415394911,0,0,1515076601,1793233762,17366,446.392481,"O0"
"483.xalancbmk/NodeVector.ii",1181903,24010967,319290,368658,22047546,0,0,78702661,92441261,1926,23.191428,"O0"
"483.xalancbmk/NotationImpl.ii",947818,24575660,328269,477159,23049459,0,0,69950216,84527384,1791,20.616254,"O0"
"483.xalancbmk/NullPrintWriter.ii",2333033,56792256,893761,1051171,46585234,0,0,177366844,209914254,3911,52.263289,"O0"
"483.xalancbmk/Op.ii",3357758,70307497,986776,1992115,64047425,0,0,203658752,270619723,3204,64.901681,"O0"
"483.xalancbmk/OpFactory.ii",2514153,54068948,765226,1478245,50349620,0,0,164059160,219287514,2742,48.343337,"O0"
"483.xalancbmk/OutputContextStack.ii",9821887,223374898,3245768,5786182,190369291,0,0,678826253,818715694,8703,200.51601,"O0"
"483.xalancbmk/PSVIAttribute.ii",2486019,57703644,790265,906401,48920848,0,0,172534018,210218586,3896,50.827886,"O0"
"483.xalancbmk/PSVIAttributeList.ii",4000842,89728825,1336814,2182250,81791096,0,0,279871763,357258251,4594,82.453513,"O0"
"483.xalancbmk/PSVIElement.ii",1889687,47499108,561454,828775,40541610,0,0,108624612,163676483,3217,39.032731,"O0"
"483.xalancbmk/PSVIItem.ii",964794,22236579,219654,312007,15875636,0,0,60105738,77664186,1820,17.710464,"O0"
"483.xalancbmk/PanicHandler.ii",303045,12760114,,199536,11458270,0,0,13596899,42626043,1339,9.839652,"O0"
"483.xalancbmk/ParenToken.ii",1277229,29373887,421592,568245,26172038,0,0,92957409,112137028,2069,27.388886,"O0"
"483.xalancbmk/ParentNode.ii",3261091,72129157,883773,1498265,66193637,0,0,203662504,279758482,3974,60.417258,"O0"
"483.xalancbmk/ParserForXMLSchema.ii",3598576,79427877,1017593,1815700,68158699,0,0,203659940,293697798,3720,65.4614,"O0"
"483.xalancbmk/PlatformSupportInit.ii",2953998,83548903,1196656,1363501,65423575,0,0,230811880,258537886,5440,70.46744,"O0"
"483.xalancbmk/PlatformUtils.ii",2568473,55872772,845556,1160927,51736949,0,0,170379966,229633715,3494,50.197474,"O0"
"483.xalancbmk/PrefixResolver.ii",284329,11458673,,213036,10543211,0,0,13597050,43379647,1267,9.458736,"O0"
"483.xalancbmk/PrintWriter.ii",2876851,84095721,1155487,1314428,67364096,0,0,230806549,277290505,5352,68.872682,"O0"
"483.xalancbmk/ProblemListener.ii",2059650,51903358,757725,909555,38393540,0,0,158276603,189364348,3747,46.628662,"O0"
"483.xalancbmk/ProblemListenerDefault.ii",5212562,139288457,1718020,2215508,110924650,0,0,392081654,495953872,8511,115.517914,"O0"
"483.xalancbmk/ProcessingInstructionImpl.ii",2176286,47241226,553268,916600,42233983,0,0,108628057,166283466,3078,39.358451,"O0"
"483.xalancbmk/QName.ii",2597090,63652176,877901,1341377,57440236,0,0,187615692,251404940,3472,55.276814,"O0"
"483.xalancbmk/QNameDatatypeValidator.ii",2708732,70639068,871031,1275125,55845867,0,0,200849286,256740779,4136,59.177235,"O0"
"483.xalancbmk/RangeFactory.ii",340891,13236583,,231716,11903020,0,0,13597883,41076402,1381,10.731767,"O0"
"483.xalancbmk/RangeImpl.ii",11853026,249584037,2830502,5141259,210661404,0,0,627479330,913420329,6403,184.890799,"O0"
"483.xalancbmk/RangeToken.ii",3271015,68414007,772530,1612773,62194482,0,0,194793826,271433489,3092,57.390333,"O0"
"483.xalancbmk/RangeTokenMap.ii",4012096,87885624,1240285,2209053,79624718,0,0,266910603,322210463,4111,78.633771,"O0"
"483.xalancbmk/ReaderMgr.ii",8261784,177734995,2650852,4683556,148375874,0,0,534147130,642354843,6997,157.378436,"O0"
"483.xalancbmk/RefCountedImpl.ii",422995,14575135,578967,297149,12636911,0,0,40735313,38488921,1411,12.446975,"O0"
"483.xalancbmk/RegularExpression.ii",10376069,221894861,2956273,5735130,194340097,0,0,628536648,827693350,6434,185.187706,"O0"
"483.xalancbmk/RegxParser.ii",7718220,157847236,1950548,3459664,131960474,0,0,420882311,544591737,5429,126.898968,"O0"
"483.xalancbmk/RegxUtil.ii",1207835,30988038,356194,419430,26139714,0,0,86324110,128616354,2260,25.445917,"O0"
"483.xalancbmk/Resettable.ii",261168,11160869,,198665,10274976,0,0,13596739,43449697,1259,9.017349,"O0"
"483.xalancbmk/ResultNamespacesStack.ii",18009878,388604571,5695631,10704007,327940159,0,0,1181131097,1373799278,11968,348.913817,"O0"
"483.xalancbmk/SAX2Handler.ii",7557152,160202361,2532274,2942350,141252037,0,0,476753608,613803167,8891,140.472612,"O0"
"483.xalancbmk/SAX2XMLReaderImpl.ii",14431580,295988478,4682517,7685469,253338899,0,0,911288773,1069678293,11003,268.512281,"O0"
"483.xalancbmk/SAXException.ii",1392191,37302245,376757,724660,30642115,0,0,105618076,142351233,2376,31.119914,"O0"
"483.xalancbmk/SAXParseException.ii",1629380,39300253,414359,759052,33682423,0,0,108624051,153651066,2445,32.342774,"O0"
"483.xalancbmk/SAXParser.ii",10373910,208741695,3680982,5358633,185201477,0,0,666250071,791899364,9282,196.305205,"O0"
"483.xalancbmk/SGXMLScanner.ii",29582741,598551199,8775452,13886540,494858878,0,0,1676126109,2078046483,17930,493.844272,"O0"
"483.xalancbmk/SchemaAttDef.ii",6542514,149026999,2388601,3013905,114657602,0,0,443256667,504290495,7635,130.595759,"O0"
"483.xalancbmk/SchemaAttDefList.ii",6980026,160581618,2404881,3548255,128067944,0,0,487863913,564305918,7883,143.739665,"O0"
"483.xalancbmk/SchemaElementDecl.ii",7921445,172925998,2734124,3945900,139117236,0,0,515908733,580720637,8122,154.146478,"O0"
"483.xalancbmk/SchemaGrammar.ii",9434617,199632424,3033093,4837392,172866252,0,0,610938760,713751488,8758,180.384293,"O0"
"483.xalancbmk/SchemaInfo.ii",3639121,82056854,967717,1867222,67800101,0,0,203657954,279240104,3787,66.788707,"O0"
"483.xalancbmk/SchemaSymbols.ii",645646,18636614,338978,118422,14304155,0,0,40735536,38719499,1227,13.303032,"O0"
"483.xalancbmk/SchemaValidator.ii",16549711,347039171,5516183,8642410,295408641,0,0,1026180147,1265959226,12359,302.344552,"O0"
"483.xalancbmk/SelectionEvent.ii",5468752,134824761,2042700,2235423,111426504,0,0,393722917,502765584,8732,116.858364,"O0"
"483.xalancbmk/SimpleContentModel.ii",6020053,122337255,1940730,2348570,104740045,0,0,363582881,455283947,6810,107.125661,"O0"
"483.xalancbmk/SolarisPlatformUtils.ii",,3245609,,49924,2787995,0,0,11983956,13230734,837,3.529129,"O0"
"483.xalancbmk/StdBinInputStream.ii",3890874,98920198,1405335,1408353,81328761,0,0,275567967,373464433,5873,81.203139,"O0"
"483.xalancbmk/StdInInputSource.ii",1065637,24040767,277768,380830,19634603,0,0,68320013,82259471,1880,20.13975,"O0"
"483.xalancbmk/StdOutFormatTarget.ii",1143824,24625023,308159,354926,21553582,0,0,71866756,90557485,2036,21.177411,"O0"
"483.xalancbmk/StringDatatypeValidator.ii",3634617,81563804,1237419,1815310,66973559,0,0,230813025,272043824,4411,71.855374,"O0"
"483.xalancbmk/StringPool.ii",3132010,74289026,919127,1818745,64584988,0,0,203660837,279734830,3565,63.627503,"O0"
"483.xalancbmk/StringToken.ii",1809484,41069584,446208,879309,35031059,0,0,108626908,156098778,2477,34.727119,"O0"
"483.xalancbmk/StringTokenizer.ii",4473910,114484883,1737994,2445195,90419022,0,0,325847628,364916322,5960,99.480186,"O0"
"483.xalancbmk/Stylesheet.ii",43969239,867126400,15286640,24172917,734711120,0,0,2768965468,3176724673,28237,815.822054,"O0"
"483.xalancbmk/StylesheetConstructionContext.ii",4385256,106845811,1394319,1747936,91650448,0,0,298694617,397490127,6659,90.811789,"O0"
"483.xalancbmk/StylesheetConstructionContextDefault.ii",41523115,820763601,16259606,20111249,704498723,0,0,2651864932,3031542724,34243,781.31009,"O0"
"483.xalancbmk/StylesheetExecutionContext.ii",6630403,166286558,2464088,2478186,134162478,0,0,477585064,593148114,10170,140.715813,"O0"
"483.xalancbmk/StylesheetExecutionContextDefault.ii",67917216,1310926019,27603901,33241597,1110500530,0,0,4279175795,4809109581,52346,1260.770451,"O0"
"483.xalancbmk/StylesheetHandler.ii",39900255,807609553,14394730,21036884,692528690,0,0,2511617102,2956714016,27561,740.096875,"O0"
"483.xalancbmk/StylesheetRoot.ii",29274599,579752815,10228345,14447753,506954769,0,0,1819249675,2187888097,23140,538.752733,"O0"
"483.xalancbmk/SubstitutionGroupComparator.ii",5403398,120907804,2130155,2496437,106482146,0,0,377071519,466753080,6948,111.099566,"O0"
"483.xalancbmk/SunCCDefs.ii",,3243789,,50095,2784921,0,0,12035731,13214218,834,3.543974,"O0"
"483.xalancbmk/SynchronizedStringPool.ii",1928367,44160525,534258,869167,38986403,0,0,108627577,162901966,2993,37.277287,"O0"
"483.xalancbmk/TextImpl.ii",2593748,56945452,841113,1156325,52008033,0,0,168256772,228673399,3610,49.57363,"O0"
"483.xalancbmk/TimeDatatypeValidator.ii",2684993,70224436,857578,1270713,56749125,0,0,200320808,258792811,4183,59.01437,"O0"
"483.xalancbmk/Token.ii",2903662,66091916,878375,1445568,61492513,0,0,193733698,271117237,3613,57.080703,"O0"
"483.xalancbmk/TokenFactory.ii",3914914,89650614,1161561,2014356,75387855,0,0,251595623,324755331,3894,74.138022,"O0"
"483.xalancbmk/TopLevelArg.ii",4600696,117680466,1729829,1991410,93511503,0,0,325836275,393261621,7411,99.220102,"O0"
"483.xalancbmk/TraceListener.ii",288696,11508716,,207537,10558064,0,0,13596307,42560067,1296,9.572305,"O0"
"483.xalancbmk/TraceListenerDefault.ii",13905888,308865861,4955477,4721514,252312996,0,0,868891142,1106660226,16697,256.127277,"O0"
"483.xalancbmk/TracerEvent.ii",3764509,102953733,1429083,1840299,81566348,0,0,289460956,352531703,5786,85.285355,"O0"
"483.xalancbmk/TransService.ii",6011441,130647731,1808904,3058882,107510968,0,0,378336112,455880103,5102,111.469024,"O0"
"483.xalancbmk/TraverseSchema.ii",50719173,1053035502,14122554,25840170,900223227,0,0,2917347258,3799387231,24720,859.535397,"O0"
"483.xalancbmk/TreeWalker.ii",692358,20128604,262085,432763,17405541,0,0,55556597,75834641,1506,16.382459,"O0"
"483.xalancbmk/TreeWalkerImpl.ii",4184689,95425242,1167162,1733015,82332220,0,0,249053254,345628218,4124,73.390172,"O0"
"483.xalancbmk/URISupport.ii",6447686,140678524,2043897,3413689,115036786,0,0,420886241,488451458,7023,127.288759,"O0"
"483.xalancbmk/URLInputSource.ii",1370717,36137559,366583,728539,33410806,0,0,106354731,145984666,2487,31.335735,"O0"
"483.xalancbmk/UnicodeRangeFactory.ii",2027326,46451495,534394,824012,42182837,0,0,108626394,175257696,3084,37.635502,"O0"
"483.xalancbmk/UnionDatatypeValidator.ii",8534314,177348206,3069407,4378372,155895021,0,0,566719769,670539083,8468,166.977685,"O0"
"483.xalancbmk/UnionToken.ii",2932183,67994454,826814,1756846,60598215,0,0,203172732,269559410,3188,59.857617,"O0"
"483.xalancbmk/ValidationContextImpl.ii",3675779,84679204,1227190,2105708,70215557,0,0,247864973,281743801,3954,73.043543,"O0"
"483.xalancbmk/ValueStore.ii",8656320,193912268,2807883,4571891,156807854,0,0,578748502,689419792,8423,170.513663,"O0"
"483.xalancbmk/ValueStoreCache.ii",7661282,171229197,2667412,4418621,142199314,0,0,515908469,606080448,7479,155.625538,"O0"
"483.xalancbmk/VariablesStack.ii",12579612,285734612,4623005,6455561,239383863,0,0,868481542,1021055656,13127,255.878967,"O0"
"483.xalancbmk/VecAttrListImpl.ii",3252962,75972568,1024401,1553222,62319065,0,0,203670474,275464463,4309,64.876307,"O0"
"483.xalancbmk/VecAttributesImpl.ii",5600286,130223934,1981373,2517185,108226778,0,0,390419521,470775164,7139,115.030796,"O0"
"483.xalancbmk/WFXMLScanner.ii",13804970,285233231,4321438,6915936,241846233,0,0,833629156,1035805169,10300,245.616267,"O0"
"483.xalancbmk/Win32MsgLoader.ii",,3251570,,49967,2791450,0,0,12016772,13243779,848,3.53845,"O0"
"483.xalancbmk/Win32PlatformUtils.ii",,3247425,,49412,2785961,0,0,10812866,13220574,835,3.184505,"O0"
"483.xalancbmk/Win32TransService.ii",,3243181,,49181,2784256,0,0,10828670,13190659,836,3.189138,"O0"
"483.xalancbmk/Win32TransService2.ii",,3246798,,49248,2785134,0,0,10714748,13208974,835,3.155346,"O0"
"483.xalancbmk/WinSockNetAccessor.ii",,3247741,,49328,2785259,0,0,10687500,13211303,835,3.147702,"O0"
"483.xalancbmk/Wrapper4DOMInputSource.ii",1248032,29385585,384956,497811,25465595,0,0,88126692,109188544,2051,25.962762,"O0"
"483.xalancbmk/Wrapper4InputSource.ii",1251411,29192083,419390,577895,26431744,0,0,93397618,114250952,2076,27.515369,"O0"
"483.xalancbmk/Writer.ii",2080177,52302952,771628,917871,38669523,0,0,159571178,191387507,3752,47.008328,"O0"
"483.xalancbmk/XBoolean.ii",4358344,109132145,1510907,2202792,91147399,0,0,325841859,387038878,6453,97.155362,"O0"
"483.xalancbmk/XML256TableTranscoder.ii",1990339,41995892,492247,931263,38933303,0,0,108624123,162494390,2893,37.232787,"O0"
"483.xalancbmk/XML88591Transcoder.ii",1926588,39974707,437010,866845,37282674,0,0,108625501,161819798,2864,35.827036,"O0"
"483.xalancbmk/XMLASCIITranscoder.ii",1964868,41273566,490746,883897,37898888,0,0,108626736,164252682,2886,36.126589,"O0"
"483.xalancbmk/XMLAbstractDoubleFloat.ii",2852139,71508649,836990,1526390,63336392,0,0,203455032,275162594,3683,59.942684,"O0"
"483.xalancbmk/XMLAttDef.ii",2408599,55621368,799510,1122022,44389432,0,0,156985406,209861260,3303,46.261832,"O0"
"483.xalancbmk/XMLAttDefList.ii",1474349,36319077,383454,607685,33849731,0,0,106282477,148215166,2825,31.311542,"O0"
"483.xalancbmk/XMLAttr.ii",2699066,69536524,878114,1144487,55336553,0,0,194364781,253020013,4143,57.265092,"O0"
"483.xalancbmk/XMLBigDecimal.ii",2868913,70967888,831971,1499479,63278660,0,0,203568735,262417430,3732,59.975472,"O0"
"483.xalancbmk/XMLBigInteger.ii",2556198,58436990,798083,1263330,50030800,0,0,163401663,213705477,3226,48.151228,"O0"
"483.xalancbmk/XMLBuffer.ii",1193481,30730501,346806,431150,25312457,0,0,85637723,127230198,2247,25.242259,"O0"
"483.xalancbmk/XMLBufferMgr.ii",1236608,29035059,398333,549116,26484594,0,0,91167891,118971979,2102,26.864415,"O0"
"483.xalancbmk/XMLCanRepGroup.ii",907736,20691257,218138,318217,17162950,0,0,54848550,73487467,1754,16.17638,"O0"
"483.xalancbmk/XMLChTranscoder.ii",1451380,34691866,371792,667979,32280587,0,0,101402577,140934276,2687,29.881797,"O0"
"483.xalancbmk/XMLChar.ii",3272189,461438783,564089,1036229,388715426,0,0,774172546,1845808711,8093,232.310984,"O0"
"483.xalancbmk/XMLContentModel.ii",1463972,37518653,422634,554503,33817907,0,0,106453006,146662596,2872,31.35575,"O0"
"483.xalancbmk/XMLDTDDescription.ii",2531647,61464482,965524,1067765,55028537,0,0,187442975,247418749,4419,55.220659,"O0"
"483.xalancbmk/XMLDTDDescriptionImpl.ii",2964910,69980935,950138,1354862,61113901,0,0,203659625,265732874,4564,61.14084,"O0"
"483.xalancbmk/XMLDateTime.ii",5956271,128492335,1634388,3008726,113135956,0,0,364946436,493739819,4813,107.527526,"O0"
"483.xalancbmk/XMLDeclImpl.ii",2300073,50949416,750784,1027507,41999498,0,0,135793571,167100377,3157,42.199094,"O0"
"483.xalancbmk/XMLDouble.ii",2214072,50966385,757272,1052888,40302524,0,0,135777538,160128599,3198,42.675236,"O0"
"483.xalancbmk/XMLEBCDICTranscoder.ii",1414207,36043636,347276,627461,35597395,0,0,105592675,158009687,2764,31.112648,"O0"
