L1-dcache-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,instructions,name,page-faults,stalled-cycles-frontend,task-clock,opt
,,57067,3127095,0,0,13500293,15097956,483.xalancbmk/XercesElementBridge.ii,924,7454085,3.656965,O0
,,56436,3123055,0,0,13114217,15079576,483.xalancbmk/XercesElementBridgeAllocator.ii,922,7067164,3.552577,O0
4552430.0,1776629.0,2291890,88124600,0,0,423834081,385356741,483.xalancbmk/XercesElementWildcard.ii,6199,252266182,113.289059,O0
7489458.0,2765720.0,3766464,156405303,0,0,678367841,697113489,483.xalancbmk/XercesElementWrapper.ii,9467,385240059,180.604462,O0
6749386.0,2661223.0,4144494,142575898,0,0,632427866,637400063,483.xalancbmk/XercesElementWrapperAllocator.ii,7604,363287000,168.53818,O0
,,56073,3120560,0,0,13426322,15067761,483.xalancbmk/XercesEntityBridge.ii,924,7398902,3.637036,O0
,,56875,3122989,0,0,13146947,15059141,483.xalancbmk/XercesEntityReferenceBridge.ii,923,7107542,3.561333,O0
6567470.0,2632444.0,3319329,142141480,0,0,621829267,635287577,483.xalancbmk/XercesEntityReferenceWrapper.ii,9140,360759295,166.031235,O0
6455594.0,2513115.0,3221353,144658625,0,0,632794280,629520165,483.xalancbmk/XercesEntityWrapper.ii,9224,373397756,171.046372,O0
7052805.0,2792745.0,3838816,130363055,0,0,627871370,592180614,483.xalancbmk/XercesGroupInfo.ii,7739,370034190,167.44562,O0
4662642.0,1869283.0,2519519,100174523,0,0,443745164,461195570,483.xalancbmk/XercesLiaisonXalanDOMStringPool.ii,6627,250152312,121.91404,O0
3969479.0,1715836.0,2406019,87348404,0,0,407783252,409950499,483.xalancbmk/XercesNamedNodeMapAttributeList.ii,5775,231713532,109.31475,O0
,,56170,3129006,0,0,13346110,15105025,483.xalancbmk/XercesNamedNodeMapBridge.ii,924,7312690,3.61522,O0
6413349.0,2490426.0,3249448,134743495,0,0,590513173,589648653,483.xalancbmk/XercesNamedNodeMapWrapper.ii,8916,335043343,157.544321,O0
,,56486,3127246,0,0,13425727,15085491,483.xalancbmk/XercesNodeListBridge.ii,922,7382805,3.636643,O0
2357148.0,1037525.0,1347701,52728690,0,0,238814735,240541754,483.xalancbmk/XercesNodeListWrapper.ii,3853,134556762,64.440862,O0
,,57900,3121643,0,0,13421405,15078975,483.xalancbmk/XercesNotationBridge.ii,922,7373375,3.635408,O0
6659363.0,2661281.0,3248273,142343432,0,0,629238940,633931998,483.xalancbmk/XercesNotationWrapper.ii,9135,366149532,166.656684,O0
20149413.0,7299772.0,9942705,359004014,0,0,1645297856,1605240033,483.xalancbmk/XercesParserLiaison.ii,19600,958349532,431.565119,O0
,,56934,3121497,0,0,13483115,15065886,483.xalancbmk/XercesProcessingInstructionBridge.ii,920,7447356,3.625334,O0
6712436.0,2655520.0,3319949,141807367,0,0,623037197,637130648,483.xalancbmk/XercesProcessingInstructionWrapper.ii,9169,359339323,165.627871,O0
,,56793,3126320,0,0,13441912,15101635,483.xalancbmk/XercesTextBridge.ii,925,7400109,3.64112,O0
,,56535,3121734,0,0,13342266,15049107,483.xalancbmk/XercesTextBridgeAllocator.ii,923,7265602,3.61352,O0
6491617.0,2500707.0,3306976,145955544,0,0,633986440,642747437,483.xalancbmk/XercesTextWrapper.ii,9217,370984399,171.809409,O0
5357088.0,2061436.0,3445975,110960325,0,0,493210898,513361245,483.xalancbmk/XercesTextWrapperAllocator.ii,5920,271032560,133.685641,O0
,,58505,3124323,0,0,13460504,15072074,483.xalancbmk/XercesToXalanNodeMap.ii,923,7396016,3.646131,O0
,,56125,3125982,0,0,13276068,15096384,483.xalancbmk/XercesTreeWalker.ii,925,7237960,3.596086,O0
2654905.0,1190332.0,1508330,57978714,0,0,243253447,260584303,483.xalancbmk/XercesWrapperHelper.ii,4023,136774207,67.516073,O0
6476589.0,2583462.0,3257260,137260692,0,0,603653263,617379192,483.xalancbmk/XercesWrapperNavigator.ii,8947,344828729,161.090526,O0
3501654.0,1285159.0,2192430,73099128,0,0,313633378,341715198,483.xalancbmk/XercesWrapperToXalanNodeMap.ii,4094,166459255,84.326264,O0
13985328.0,4532756.0,7070458,243022970,0,0,1045627533,1099898821,483.xalancbmk/XercesXPath.ii,10577,577870806,276.246065,O0
