L1-dcache-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,instructions,name,page-faults,stalled-cycles-frontend,task-clock,opt
4396146.0,1933699.0,2626740,102386358,0,0,465463253.0,453850301,483.xalancbmk/XSpan.ii,6680,266412957,124.648993,O0
4754749.0,1933646.0,3008640,104476440,0,0,484635452.0,449668401,483.xalancbmk/XString.ii,6523,278927694,129.766209,O0
4217192.0,1618932.0,2516140,95722730,0,0,435160796.0,439384546,483.xalancbmk/XStringAdapter.ii,6349,260296108,119.627495,O0
8366370.0,3289880.0,5535293,177565317,0,0,782119285.0,758198925,483.xalancbmk/XStringAdapterAllocator.ii,9102,443730601,210.843229,O0
8484333.0,3282145.0,5648702,179058997,0,0,790573850.0,763268053,483.xalancbmk/XStringAllocator.ii,9141,448017691,211.102357,O0
4740953.0,2038621.0,3009164,108483531,0,0,499207897.0,485050689,483.xalancbmk/XStringBase.ii,6823,295581348,133.123838,O0
5686973.0,2364314.0,3688188,128727962,0,0,571497072.0,567611579,483.xalancbmk/XStringCached.ii,7173,323317964,152.688905,O0
8925739.0,3384100.0,5783136,178131935,0,0,826721465.0,800433637,483.xalancbmk/XStringCachedAllocator.ii,9516,483837056,220.023615,O0
4338499.0,1759872.0,2670108,98555445,0,0,450015320.0,449663421,483.xalancbmk/XStringReference.ii,6400,263177022,122.789471,O0
8416954.0,3304320.0,5544421,177100546,0,0,783461346.0,756618735,483.xalancbmk/XStringReferenceAllocator.ii,9099,445586753,211.034976,O0
18272320.0,6555433.0,12314447,349088731,0,0,1508856765.0,1536270264,483.xalancbmk/XTemplateComparator.ii,12059,824291978,393.505409,O0
30925645.0,10404035.0,23385790,643276969,0,0,2599724455.0,2799268587,483.xalancbmk/XTemplateSerializer.ii,16855,1352155347,684.476282,O0
5145553.0,2061645.0,3369399,109039422,0,0,511357250.0,498963325,483.xalancbmk/XToken.ii,6561,297004287,136.448775,O0
3865736.0,1600533.0,2388061,91371460,0,0,434930046.0,426216475,483.xalancbmk/XTokenNumberAdapter.ii,6271,256679693,117.100503,O0
8303605.0,3255241.0,5496910,174542993,0,0,781329202.0,758517531,483.xalancbmk/XTokenNumberAdapterAllocator.ii,9038,443534926,209.078652,O0
4002871.0,1630493.0,2475419,94874843,0,0,435407127.0,436723552,483.xalancbmk/XTokenStringAdapter.ii,6340,258018278,118.498094,O0
8250745.0,3210909.0,5528741,176016909,0,0,781298412.0,757901159,483.xalancbmk/XTokenStringAdapterAllocator.ii,9100,443294711,210.235031,O0
5806041.0,2194490.0,3782091,125756080,0,0,563702242.0,560133816,483.xalancbmk/XUnknown.ii,6922,324788888,150.071833,O0
1717839.0,531367.0,907473,38570430,0,0,133024274.0,166566174,483.xalancbmk/XUtil.ii,2628,67451181,39.217204,O0
5952534.0,2223181.0,3889576,126342644,0,0,565256070.0,542619908,483.xalancbmk/XalanAVTAllocator.ii,6689,327542131,149.97055,O0
6094135.0,2317984.0,3995500,127002406,0,0,569654321.0,547973983,483.xalancbmk/XalanAVTPartSimpleAllocator.ii,6677,319863826,154.535723,O0
7176315.0,2755431.0,4615977,147928192,0,0,691546668.0,639133591,483.xalancbmk/XalanAVTPartXPathAllocator.ii,8500,407466032,184.46115,O0
364981.0,143393.0,315621,13055615,0,0,44345487.0,56108061,483.xalancbmk/XalanAttr.ii,1354,16142256,13.163001,O0
2716023.0,1150232.0,1942587,64930398,0,0,290462557.0,301005957,483.xalancbmk/XalanBitmap.ii,4189,156719277,78.208407,O0
9648673.0,3728061.0,4987898,201857601,0,0,875135687.0,901173669,483.xalancbmk/XalanCAPI.ii,11485,505287636,232.146622,O0
417974.0,136816.0,334171,14098704,0,0,44337270.0,56547649,483.xalancbmk/XalanCDataSection.ii,1419,17194602,14.303406,O0
371287.0,142579.0,317003,13119736,0,0,44336608.0,55771507,483.xalancbmk/XalanCharacterData.ii,1363,16311841,13.308372,O0
393315.0,139334.0,322099,13555372,0,0,44342369.0,56123724,483.xalancbmk/XalanComment.ii,1384,16919854,13.788989,O0
30681194.0,12976196.0,11866611,545700387,0,0,2490431589.0,2436085615,483.xalancbmk/XalanCompiledStylesheetDefault.ii,36421,1460855168,648.790517,O0
297734.0,152129.0,276538,11692906,0,0,29563819.0,54930828,483.xalancbmk/XalanDOMException.ii,1291,15112185,11.770517,O0
303413.0,157715.0,281579,11773107,0,0,29564858.0,55245076,483.xalancbmk/XalanDOMImplementation.ii,1294,14959178,11.882479,O0
258306.0,149585.0,242685,11018647,0,0,29566702.0,52074300,483.xalancbmk/XalanDOMInit.ii,1264,14705591,10.933954,O0
12137021.0,4187512.0,8189605,242268638,0,0,992861119.0,1038639095,483.xalancbmk/XalanDOMString.ii,7869,531614246,265.027243,O0
